id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,thai_do
19047,2084,dễ tán thấm nhanh nâng tone ổn mẹ sài thích mua,10/4/2024,16:26,5,249500004,positive
19048,107,không_kích_ứng dịu nhẹ có cảm_giác nhờn da đổi loại khác,6/10/2019,10:08,5,100190059,positive
19049,1370,mua giá khuyến_mãi được tặng kèm quà da dầu dùng nước hoa_hồng không_cồn sài không_bị kích_ứng đáng tiền,27/08/2024,7:12,5,422200305,positive
19050,3244,chất serum_lỏng không_giống serum khác mùi khó nghe thấy tốt,26/04/2022,19:19,4,422204231,positive
19051,2696,quá_tốt,18/08/2019,23:21,5,422203809,positive
19052,2657,bịch đầu_tiên dùng đúng dày bịch thứ mỏng dính không_hiểu,19/09/2022,12:09,2,243300007,negative
19053,3012,lần đầu mua phải nói giao hàng rất_nhanh đóng_gói quá_tốt,26/05/2020,14:25,5,100150065,positive
19054,691,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,30/04/2023,16:50,5,308500009,positive
19055,342,,14/01/2020,14:24,5,422206648,positive
19056,121,nước tẩy_trang thấy tẩy nhẹ muốn sạch hẳn_tẩy nhiều lần không_sạch nhanh loại nắp xanh đậm phù_hợp không_trang_điểm trang_điểm nhẹ,29/06/2021,9:25,4,422211446,positive
19057,677,rất_thích hasaki sản_phẩm tẩy_trang,3/5/2023,18:31,5,422216594,positive
19058,1621,dưỡng ẩm tốt mua người môiminhfsieu khô sàie đỡ,29/07/2022,17:22,5,422209444,positive
19059,365,sản_phẩm dùng cực_thích,26/10/2018,20:01,5,205100136,positive
19060,3056,loại xài kết_hợp serum_dưỡng ẩm_senka,11/7/2023,18:17,4,224100019,positive
19061,2007,chân_ái da khô dùng kcn dạng tinh_chất cấp ẩm tốt da không_bị bết dính thích nhất loại màu tím màu xinh nâng tone ổn_áp,23/11/2022,13:04,5,249500019,positive
19062,463,sản_phẩm mức trung_bình không_có khen chê,12/7/2024,19:57,3,200400003,negative
19063,101,dạng sữa thấm nhanh không_vón giá rẻ chất_lượng quá_tốt khả_năng chống nắng fai_test lâu_dài bít,10/7/2020,7:41,5,249500013,positive
19064,2063,kem chống nắng nâng tone chất kem xài ban_ngày thấy dưỡng cơ em xài mua hè không_hop không_kiềm dầu bạn da khô bao_hợp,24/12/2021,23:53,5,249500019,positive
19065,1493,,30/06/2020,10:39,5,204900128,positive
19066,1377,tầm giá tương_đối ổn mặt_nạ ôm sát mặt đắp cảm_giác da_sáng mềm điểm trừ duy_nhất là lỗ khoét mắt,14/07/2023,21:08,5,422204787,positive
19067,3304,sản_phẩm rất_hiệu_quả da chấm lên vùng bị thâm_cỡ ngày là vết thâm cải_thiện tuy_nhiên lúc thoa bị bết không_hoàn_toàn khô_ráo da mua lại it deserves,13/06/2020,11:28,5,214000001,positive
19068,3687,bỏ tủ_lạnh được,20/08/2023,15:07,5,256700012,positive
19069,1469,cân_bằng ph sau khi rửa mặt dịu nhẹ da bị nhạy_cảm dùng retinol ngoài_ra không_có nhiwèu,13/03/2022,19:56,5,211300002,positive
19070,3785,wow sự trải_nghiệm,25/07/2021,14:39,5,422213992,positive
19071,812,da htd sau khi dùng sữa rửa mặt cảm_giác da mặt hơi_căng khô da da khô cân_nhắc tựa tựa senka chất đặc hơn giá_thành rẻ dùng được lâu,18/03/2024,12:39,4,357100011,positive
19072,698,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,28/04/2023,20:20,5,422205160,positive
19073,1055,lúc chuyển em tẩy_trang bỏ tất_cả tẩy_trang khác không_làm sạch la_rock so giá tiền thấy không_biết sử_dụng bao_nhiêu chai,27/07/2024,12:25,5,422220606,positive
19074,212,mua chai không_xài nhờn_rít cảm_giác bôi lớp dầu lên mặt không_trang_điểm tây_trang kem chống nắng da da chắc không_hợp_loại,23/03/2022,16:18,3,422211446,negative
19075,19,ok,18/09/2023,21:50,5,318900011,positive
19076,1161,da_ngăm rất_kén kcn dùng kcn nâng tông da_ngăm nhìn bợt bợt giả_trân có dùng em là ưng thấm nhanh tệp da không_thấy để lại vân nâng tông lố mỏng nhẹ ưng bụng ghê hơi_cay mắt,29/01/2024,22:24,5,422215804,positive
19077,3166,xài loại hãng bị châm chích nóng_mặt tinh chất_dưỡng ít mùi colagen không_thích,11/11/2022,20:13,2,365000011,negative
19078,278,sạch sâu không_bết dính da giá rẻ đáng mua,13/06/2021,18:28,5,205100146,positive
19079,777,dùng tốt ổn,24/11/2021,9:01,5,245500001,positive
19080,253,không_đọc kỹ phần chữ nhỏ chai tảy_trang nhỏ được tặng tp nói_chung mua hàng hasaki lâu giá_cả hợp_lý hàng hãng yên_tâm,12/8/2021,8:37,4,205100137,positive
19081,355,dùng rất_nhiều loại nước tẩy_trang ưng loại dùng rất_thích không_cồn dịu nhẹ da không_gây cảm_giác m dùng chai loại không_có ý_định đổi hasaki có_giá tốt m ủng_hộ dài dài,21/07/2019,19:38,5,422204259,positive
19082,651,loại dùng thích da nhạy_cảm mụ_ẩn nhiều dùng không_kích_ứng sạch sâu người thử,25/12/2023,15:44,5,422216594,positive
19083,2100,sản_phẩm đạt yêu_cầu cơ_bản,8/6/2023,0:01,2,422214148,negative
19084,1147,sử_dụng thấy ổn_áp toner_dịu nhẹ dùng chai thứ,17/09/2023,9:22,5,211300002,positive
19085,101,màu xanh lá dạng thực_sự mùi quá_kinh_khủng người em có màng lọc bôi không_quá nâng loreal chấm điểm avene bản điểm,16/10/2022,23:05,3,422214321,negative
19086,2400,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,27/04/2023,15:29,5,308500004,positive
19087,3878,dịch_vụ chậm sản_phẩm không_có,3/11/2021,12:31,2,207500003,negative
19088,689,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,1/5/2023,10:01,5,422205162,positive
19089,649,sản_phẩm dùng thích,26/12/2023,18:07,5,100230064,positive
19090,195,xài chai xám chai tẩy_trang tốt không_cay_mắt tẩy xong da mướt mướt ẩm_ẩm giá phải_chăng,6/7/2022,14:35,5,422211447,positive
19091,223,trang sạch có lớp dầu giữ ẩm da không_bị khô da,14/02/2022,20:59,5,422211446,positive
19092,1321,da yếu nhạy_cảm lên mụn ngày_trước dùng sai mỹ_phẩm xài da khỏe lên không_nổi mụn đỉnh,7/12/2021,10:28,5,422211878,positive
19093,176,dùng không_biết_bao_nhiêu chai xài rất_thích không_gây cay_mắt khô da giữ da độ_ẩm nhất_định thấy bên hasaki bán em rẻ nhất,28/10/2022,15:07,5,205100146,positive
19094,143,dùng ổn không_rát da,27/04/2023,19:29,5,422211447,positive
19095,679,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,2/5/2023,10:00,5,422205160,positive
19096,807,nước tẩy_trang dùng tốt_hợp da mùi thơm,22/08/2020,20:21,5,100230056,positive
19097,2762,chi_nhánh hoàng_hoa da nhạy_cảm mụn dùng rất_tốt nha nâng tông nhanh thấm dùng tuần da không_bị,10/4/2021,14:29,5,422211276,positive
19098,3146,tốt,8/8/2024,20:51,5,422203510,positive
19099,689,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,1/5/2023,10:01,5,308500004,positive
19100,680,tốt,30/04/2023,20:04,5,100230056,positive
19101,62,sản_phẩm tốt mùi thơm,17/04/2022,23:30,5,422204787,positive
19102,1610,bao_bì đẹp thôi_xài thấy bị lên mụn không_phải dạng đẩy da thâm không_thấy sáng lên không_mua,11/2/2022,22:22,3,204100018,negative
19103,24,loại dùng lọ nói_chung rất_ổn không_bị kích_ứng hết da nhạy_cảm dễ bị lên mụn dùng không_hợp dùng em tốt em dùng da_dầu nhưng_mà bạn muốn an_toàn nua màu xanh_dương dùng tốt hơn tội bên không_có màu xanh_dương mua màu dùng tốt,31/08/2023,16:17,5,422208973,positive
19104,770,sản_phẩm tốt,12/12/2021,22:19,5,200400004,positive
19105,792,tốt,15/05/2021,1:59,4,308500018,positive
19106,2938,đặt_hàng shop giao rất_nhanh,24/04/2024,15:24,5,422206100,positive
19107,2037,mùi thơm dễ_chịu finish lấp_lánh nhẹ up tone dùng em đi nắng thấy da_khỏe không_bị sạm da,24/10/2022,18:01,5,249500027,positive
19108,3662,loại xài đi xài lại nhiều lần tẩy tb chết ổn_áp rẻ,27/06/2022,20:11,5,422206042,positive
19109,4456,giao hàng quá_chậm chất_lượng sản_phẩm,6/11/2022,19:40,1,100220035,negative
19110,78,ngày em là không_muốn đổi loại khác,26/07/2021,20:12,5,207500001,positive
19111,4035,sản_phẩm cấp ẩm tốt_giá,14/06/2021,10:01,5,365000015,positive
19112,1435,da dầu nhạy_cảm_sài giảm dầu mụn_ẩn tốt keo mẫu sữa rữa mặt rữa không_có bị khô giá hơi_chát đáng mua,27/07/2024,17:28,5,422210784,positive
19113,1054,đỉnh,7/8/2024,1:46,5,422220606,positive
19114,1548,người nói không_đủ ẩm_t không_đồng_ý đâu_nha da_t khô nhạy_cảm kích_ứng sài sản_phẩm đẹp_ẩm ráo mặt dành da nhạy_cảm bảng thành_phần không_thể đơn_giản hơn giá da nhạy_cảm không_sài được nhiều hoạt_chất đòi_hỏi chả_sài kem_dưỡng cần em toner cấp ẩm bôi kem không_bị rát tăng tác_dụng là lần đầu_tiên t sài toner t rất_ấn_tượng em toner em làm tốt chức_năng giá rẻ muốn cấm ẩm hơn sài,19/09/2023,17:26,5,211300002,positive
19115,844,m da khô dùng viền hồng_thích dã_man nâng tông thấm nhanh nhìn da có ưng nhất giờ da dầu không_thì không_nên nha không_kiềm dầu,15/08/2022,14:32,4,422204028,positive
19116,2034,da khô dùng kcn dạng sữa khô da quá_nên chuyển sang dòng tinh_chất thấy êm hơn ưng lớp finish kcn làm da trông sáng mịn hơi_lấp_lánh nhìn thích,25/10/2022,18:04,5,422207413,positive
19117,4235,dùng thời_gian thấy không_còn tốt,6/10/2024,20:39,2,422209718,negative
19118,3020,không_thấy có tác_dụng dùng giống kem che khuyết_điểm chả_hết thâm_mắt,11/3/2023,23:56,2,248700032,negative
19119,541,kiềm dầu không_tốt được_cái ráo mịn không_vón,26/04/2022,20:54,5,204900013,positive
19120,1173,lúc trươc không_đánh_giá cao sản_phẩm nghĩ rẻ_tiền hơn dòng skin aqua theo sắc da giờ biết giá_xao hơn sx việt_nam giá rẻ dùng tốt,8/9/2022,14:34,5,422217292,positive
19121,3013,hàng tốt_xịt rất_mịn giao hàng nhanh rất_thích dùng thương_hiệu không_gây cảm_giác khó_chịu khi dùng,4/5/2020,18:49,5,100150066,positive
19122,2009,spf pa chống nắng đỉnh giao hàng kcn tone_up năm quen hàng hãng dùng yên_tâm,22/11/2022,21:24,5,249500019,positive
19123,705,mùi hương dễ_chịu làm mát nhanh giá_thành ổn,29/04/2023,9:30,5,204100019,positive
19124,1244,dùng tốt kháng nước hiệu_quả rẻ,3/8/2022,14:04,5,249500004,positive
19125,1150,dùng sản_phẩm thấy,7/1/2023,22:55,4,422218631,positive
19127,2391,mùi hương dễ_chịu làm mát nhanh giá_thành ổn,28/04/2023,13:08,5,204100054,positive
19128,2422,mặt_nạ dùng tốt có giảm,2/9/2021,12:36,5,422205164,positive
19129,734,ckcbnoavb,4/1/2023,12:50,5,100230056,positive
19130,2768,ổn,11/6/2022,18:34,3,422206100,negative
19131,2408,đắp mát mụn sưng đỡ,5/2/2023,0:27,5,308500015,positive
19132,2929,tinh_chất nhiều mặt_nạ ôm sát_mặt lúc đắp đắp xong cảm_giác cực_kì thoải_mái không_bị kích_ứng sáng hôm sau thấy da_mướt hơn mua hộp_miếng dùng,15/01/2024,8:55,5,422207793,positive
19133,1120,chất_lượng quá_kém không_thể sử_dụng được,15/07/2023,15:09,1,422206648,negative
19134,1816,dính típ đầu giảm mụn rất_tốt thâm chậm,15/03/2024,19:27,5,422216354,positive
19135,529,h nghe review không_tin thử mê kiềm dầu khô nhanh dúng chung serum không_thấy vón êm,9/7/2022,20:15,5,422216416,positive
19137,529,xái tốt sạch đỡ mụn_ẩn,15/01/2023,19:01,5,422210980,positive
19138,1385,kem có mùi thơm_nhẹ dễ_chịu thấm nhanh khu ngủ dậy không_bị đổ dầu nhiều rất_ưng_ý sản_phẩm,17/01/2022,19:59,5,422220469,positive
19139,277,loại tẩy_trang yêu_thích tẩy sạch kcn không_bị khó_chịu sau khi tẩy_trang không_gây kích_ứng,15/06/2021,16:11,5,205100146,positive
19140,1809,chai cà_phế thơm dã_man,19/04/2019,20:21,5,100220009,positive
19141,694,minh thích hasaki sản_phẩm tẩy_trang,29/04/2023,19:03,5,200400004,positive
19142,1228,không_biết người đợt trước mua sàu rất_êm đợt sau_này sài bị sơ có mịn dính lại mặt,19/07/2024,11:08,3,422222535,negative
19143,474,sản_phẩm phù_hợp da_dầu chất_lượng mua rất_nhiều lần,19/04/2023,11:51,5,204900013,positive
19144,4231,không_bị kích_ứng da nhạy_cảm bôi loại khác bị ngứa chưa_biết hiệu_quả lâu_dài bôi thấy dịu nhẹ dễ_chịu dùng coi_trị sẹo,15/08/2023,16:34,5,422208781,positive
19146,2068,loại ban_đầu xài là dạng sữa loại xanh mint theo cảm_nhận bản_thân thấy kềm dầu tốt_tạo lớp nền mướt tuy_nhiên hơi_khô xa xài lớp dưỡng ẩm không_dưỡng_ẩm nhìn bị mốc sau khi dùng chay đổi dạng tinh_chất sản_phẩm thấm nhanh_tạo lớp nền mỏng nhẹ dùng loại không_cần lớp dưỡng ẩm_toner là lớp nền mướt_da có lên theo cảm_nhận dạng tinh_chất làm da_mướt hơn dạng sữa,14/05/2021,10:13,5,422203145,positive
19148,1424,sử_dụng thấy,14/07/2021,16:30,5,293500043,positive
19149,2542,sản_phẩm phù_hợp da_dầu da khô dùng okela rửa xong da ẩm_nhẹ không_khô_rít tí,13/11/2020,23:24,5,204100019,positive
19150,2193,sử_sụng dễ_dàng rất_thoải_mái thư_giãn,4/5/2023,19:34,5,308500013,positive
19151,301,mua lần thứ hasaki giá rẻ chất_lượng nhân_viên phục_vụ tốt,26/02/2021,22:24,5,422208807,positive
19153,123,san_phẩm,17/11/2023,11:56,5,249500007,positive
19154,2350,dễ_dàng sử_dụng,1/5/2023,11:57,5,308500037,positive
19155,508,da htd nma lúc trước xài skinaqua nắp vàng lên mụn_ẩn quá_tr chuyển qua xài loại thấy tốt hơn bôi không_bị vón vệt trắng nma nâng tone finish đẹp người về độ chống nắng rất_tốt lun bôi quen thấy khô bình_thường không_nhanh đủ thời_gian người tán ra người lúc bôi kcn nhớ ngồi máy quạt_nha bị khô nhanh hơn bình_thường,22/09/2022,21:30,5,204900013,positive
19156,152,giao hàng nhanh sản_phẩm,22/03/2023,19:22,4,422214146,positive
19158,1772,nhan_hang quet ma hang chin hang nha_mo con sản_phẩm de min sai thu y_kien sau,14/07/2021,14:01,5,100220035,positive
19159,256,sản_phẩm mua hsv giá_thành rẻ chất_lượng mua lần thứ n,9/8/2021,11:02,5,422204259,positive
19160,2329,sản_phẩm sử_dụng dễ_dàng tạo cảm_giác rất_thải mái làm thư_giãn,3/5/2023,17:12,5,308500018,positive
19161,2498,mùi hương dễ_chịu làm mát nhanh giá_thành ổn,3/5/2023,18:13,5,204100019,positive
19162,1563,không_thấy ghi_hạn sử_dụng chai,17/03/2022,13:36,4,422214146,positive
19163,796,loại dưỡng ẩm tốt phục_hồi tốt_mong có,5/11/2023,22:18,5,422200342,positive
19164,2362,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,30/04/2023,14:35,5,308500004,positive
19165,2654,loại xơ mua miho giá nhỉnh hơn tí xài tốt hơn,26/02/2023,16:17,4,422203809,positive
19166,2261,em không_thể_nào tin được bạn bán em cha tẩy_trang hết han lâu chai có lớn hơn tuổi em,2/4/2023,20:17,1,211300005,negative
19167,2655,dạo xừ ra lau bị tưa lônh quad chừng,13/12/2022,10:31,3,422203776,negative
19168,690,sử_dụng dễ_dàng rất_thoải_mái thư_giản,30/04/2023,10:08,5,422205162,positive
19169,176,dùng không_biết_bao_nhiêu chai xài rất_thích không_gây cay_mắt khô da giữ da độ_ẩm nhất_định thấy bên hasaki bán em rẻ nhất,28/10/2022,15:07,5,422211446,positive
19170,3518,không_có quá_đáng chú_ý sản_phẩm đáp_ứng yêu_cầu,31/07/2021,8:26,3,249500001,negative
19171,1895,chân_ái đời viêm mụn đỏ tối đắp em khi ngủ sáng hôm sau mụn không_còn viêm,12/4/2024,21:35,5,422205160,positive
19172,3084,tẩy da chết body mặt điều rất_ổn thơm,18/11/2023,19:48,5,422207812,positive
19173,2103,thấy người bảo_kích_ứng da hơi_khô_hơi kích_ứng dùng tốt không_bị kích_ứng độ làm sạch tốt đúng mùi xài gần hết bình không_bị,7/12/2021,10:32,5,422202569,positive
19174,1473,sản_phẩm rất_tốt_shop đóng_gói cẩn_thận giao hàng nhanh,30/10/2021,9:33,5,204900004,positive
19175,2664,bông thô quá_dùng tẩy_trang được thoa_dưỡng,10/4/2022,22:58,1,422203807,negative
19176,1402,mùi thơm sáng dậy mặt không_bị dầu nặn mụn xong thoa lên hơi_rát,5/4/2021,20:40,4,422200306,positive
19177,578,da hỗn_hợp td mụn kinh nhiều loại kem cn dừng lại kem cn skin xài rẻ dễ mua chất kem dễ tán mùi thơm nhẹ nâng tông kiềm dầu không_bị khô da không_hề cay_mắt không_bị viết lên bạn muốn tìm kem cn rẻ chất da hỗn_hợp td có_thể mua loại dùng,21/12/2023,15:56,5,253900006,positive
